_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
23,14190,14191,"",LA-00053,MONROE,71201,OUACHITA,LA,215583,14908,200675,0,0,0,0
24,14190,14191,"",LA-00053,MONROE,71202,OUACHITA,LA,29214,29214,0,29300,29300,0,0
25,14190,14191,"",LA-00053,MONROE,71203,OUACHITA,LA,174826,32610,142216,0,0,0,0
26,14190,14191,"",LA-00053,WEST MONROE,71291,OUACHITA,LA,13324,8580,4744,17100,8600,0,8500
27,14190,14191,"",LA-00053,WEST MONROE,71292,OUACHITA,LA,32678,32378,300,32700,32400,300,0
28,14199,14200,"",NY-00151,ALDEN,14004,ERIE,NY,160940,157922,3018,0,0,0,0
29,14199,14200,"",NY-00151,BLASDELL,14219,ERIE,NY,15622,10022,5600,0,0,0,0
30,14199,14200,"",NY-00151,BUFFALO,14210,ERIE,NY,17882,17882,0,7700,7700,0,0
31,14199,14200,"",NY-00151,BUFFALO,14215,ERIE,NY,26024,26024,0,26100,26100,0,0
32,14199,14200,"",NY-00151,BUFFALO,14220,ERIE,NY,65687,65687,0,40300,40300,0,0
33,14199,14200,"",NY-00151,CHEEKTOWAGA,14227,ERIE,NY,40162,39662,500,1793200,28500,500,1764200
34,14199,14200,"",NY-00151,COWLESVILLE,14037,WYOMING,NY,408167,11136,397031,425600,0,397100,28500
35,14199,14200,"",NY-00151,DEPEW,14043,ERIE,NY,51039,51039,0,62500,47500,0,15000
36,14199,14200,"",NY-00151,EAST AURORA,14052,ERIE,NY,267257,267257,0,0,0,0,0
37,14199,14200,"",NY-00151,HAMBURG,14075,ERIE,NY,0,0,0,25000,0,0,25000
38,14199,14200,"",NY-00151,LACKAWANNA,14218,ERIE,NY,57268,23133,34135,25000,0,10000,15000
39,14199,14200,"",NY-00151,ORCHARD PARK,14127,ERIE,NY,183337,167437,15900,0,0,0,0
40,14199,14200,"",NY-00151,WEST SENECA,14206,ERIE,NY,85744,67744,18000,0,0,0,0
41,14199,14200,"",NY-00151,WEST SENECA,14224,ERIE,NY,368956,356406,12550,0,0,0,0
42,14204,14205,"",CA-00227,SAN FRANCISCO,94112,SAN FRANCISCO,CA,37589,37589,0,0,0,0,0
43,14204,14205,"",CA-00227,SOUTH SAN FRANCISCO,94080,SAN MATEO,CA,242407,209336,33071,31600,24800,3200,3600
44,14208,14209,"",CA-00228,CORNING,96021,TEHAMA,CA,65479,57669,7810,121300,57700,7800,55800
45,14208,14209,"",CA-00228,LOS MOLINOS,96055,TEHAMA,CA,204772,202568,2204,82600,82600,0,0
46,14208,14209,"",CA-00228,RED BLUFF,96080,TEHAMA,CA,24849,24849,0,0,0,0,0
47,14213,14214,"",MS-00075,COLUMBIA,39429,MARION,MS,3927314,2951435,975879,803700,566900,199900,36900
48,14213,14214,"",MS-00075,FOXWORTH,39483,MARION,MS,10093,10093,0,0,0,0,0
49,14213,14214,"",MS-00075,SUMRALL,39482,LAMAR,MS,106701,95471,11230,93500,93500,0,0
50,14215,14216,"",WA-00052,ABERDEEN,98520,GRAYS HARBOR,WA,59511,44461,15050,0,0,0,0
51,14215,14216,"",WA-00052,HOQUIAM,98550,GRAYS HARBOR,WA,130312,124962,5350,134800,125100,5400,4300
52,14215,14216,"",WA-00052,MOCLIPS,98562,GRAYS HARBOR,WA,55871,36331,19540,27300,7700,19600,0
53,14233,14234,"",CA-00231,SAN FRANCISCO,94108,SAN FRANCISCO,CA,19374,0,19374,0,0,0,0
54,14233,14234,"",CA-00231,SAN FRANCISCO,94110,SAN FRANCISCO,CA,561210,81464,479746,309500,57400,184400,67700
55,14239,14240,"",CA-00233,SWALL MEADOWS,93514,MONO,CA,232549,230149,2400,141200,141200,0,0
56,14259,14260,"",RI-00013,WARWICK,02818,KENT,RI,5319060,5307855,11205,0,0,0,0
57,14263,14264,"",OK-00091,CATOOSA,74015,ROGERS,OK,13825,13825,0,7300,7300,0,0
58,14263,14264,"",OK-00091,CLEVELAND,74020,PAWNEE,OK,25613,25613,0,14000,14000,0,0
59,14263,14264,"",OK-00091,MOORE,73160,CLEVELAND,OK,22941,22566,375,0,0,0,0
60,14263,14264,"",OK-00091,OKLAHOMA CITY,73170,CLEVELAND,OK,4134,529,3605,0,0,0,0
61,14263,14264,"",OK-00091,OKLAHOMA CITY,73116,OKLAHOMA,OK,69809,69809,0,66400,66400,0,0
62,14263,14264,"",OK-00091,SAND SPRINGS,74063,TULSA,OK,452502,336424,116078,0,0,0,0
63,14263,14264,"",OK-00091,TULSA,74128,TULSA,OK,26493,26493,0,0,0,0,0
64,14263,14264,"",OK-00091,WAGONER,74467,WAGONER,OK,759272,757407,1865,0,0,0,0
65,14266,14267,"",NY-00158,SCHENECTADY,12308,SCHENECTADY,NY,100292,39664,60628,50000,5700,44300,0
66,14282,14283,"",FL-00104,JACKSONVILLE,32218,DUVAL,FL,66595,1002,65593,0,0,0,0
67,14289,14290,"",NY-00159,NEW YORK,10003,NEW YORK,NY,542932,419639,123293,268900,0,96600,172300
68,14291,14292,"",VA-00056,CASTLEWOOD,24224,RUSSELL,VA,54080,54080,0,0,0,0,0
69,14291,14292,"",VA-00056,COLDIRON,40819,HARLAN,KY,3931,3931,0,0,0,0,0
70,14291,14292,"",VA-00056,EVARTS,40828,HARLAN,KY,72448,70948,1500,72500,71000,1500,0
71,14291,14292,"",VA-00056,HARLAN,40831,HARLAN,KY,21138,19338,1800,0,0,0,0
72,14291,14292,"",VA-00056,NORTON,24273,WISE,VA,81246,72696,8550,0,0,0,0
73,14293,14294,99999,FM-00003,ULITHI,96943,YAP,FM,170144,134175,35969,0,0,0,0
74,14293,14294,99999,FM-00003,WENO,96942,CHUUK,FM,18602,7444,11158,0,0,0,0
75,14297,14298,4217,KY-00054,FAIRDALE,40118,JEFFERSON,KY,169629,161629,8000,211700,161700,0,50000
76,14297,14298,4217,KY-00054,FRANKFORT,40601,FRANKLIN,KY,8030,0,8030,12100,0,7900,4200
77,14297,14298,4217,KY-00054,GEORGETOWN,40324,SCOTT,KY,307007,170538,136469,108700,20200,57800,30700
78,14297,14298,4217,KY-00054,GRAYSON,41143,CARTER,KY,100686,60216,40470,0,0,0,0
79,14297,14298,4217,KY-00054,HITCHINS,41146,CARTER,KY,82440,45865,36575,82000,45900,36100,0
80,14297,14298,4217,KY-00054,LOUISA,41230,LAWRENCE,KY,122040,101440,20600,0,0,0,0
81,14297,14298,4217,KY-00054,LOUISVILLE,40211,JEFFERSON,KY,31867,31867,0,31900,31900,0,0
82,14297,14298,4217,KY-00054,LOUISVILLE,40214,JEFFERSON,KY,20619,14320,6299,0,0,0,0
83,14297,14298,4217,KY-00054,LOUISVILLE,40219,JEFFERSON,KY,140186,87744,52442,188600,85700,47900,55000
84,14297,14298,4217,KY-00054,LOUISVILLE,40229,JEFFERSON,KY,5329,5329,0,5400,5400,0,0
85,14297,14298,4217,KY-00054,LOWMANSVILLE,41232,LAWRENCE,KY,23694,23694,0,0,0,0,0
86,14297,14298,4217,KY-00054,MOREHEAD,40351,ROWAN,KY,28636,28311,325,0,0,0,0
87,14297,14298,4217,KY-00054,NICHOLASVILLE,40356,JESSAMINE,KY,17117,17117,0,5200,2000,0,3200
88,14297,14298,4217,KY-00054,PARIS,40361,BOURBON,KY,114277,112547,1730,0,0,0,0
89,14297,14298,4217,KY-00054,RICHMOND,40475,MADISON,KY,103010,100610,2400,16200,13800,0,2400
90,14301,14302,"",FL-00105,JACKSONVILLE,32207,DUVAL,FL,146779,145879,900,0,0,0,0
91,14306,14307,"",MD-00028,BALTIMORE,21201,BALTIMORE CITY,MD,550,0,550,14400,0,0,14400
92,14306,14307,"",MD-00028,BALTIMORE,21202,BALTIMORE CITY,MD,78356,10716,67640,16500,0,0,16500
93,14306,14307,"",MD-00028,BALTIMORE,21206,BALTIMORE CITY,MD,3762,2212,1550,23800,0,1500,22300
94,14306,14307,"",MD-00028,BALTIMORE,21215,BALTIMORE CITY,MD,29536,1847,27689,14000,0,14000,0
95,14306,14307,"",MD-00028,BALTIMORE,21216,BALTIMORE CITY,MD,64956,45166,19790,0,0,0,0
96,14306,14307,"",MD-00028,BALTIMORE,21217,BALTIMORE CITY,MD,1204663,1135669,68994,18300,0,0,18300
97,14306,14307,"",MD-00028,BALTIMORE,21223,BALTIMORE CITY,MD,13062,12562,500,0,0,0,0
98,14306,14307,"",MD-00028,BALTIMORE,21229,BALTIMORE CITY,MD,16270,470,15800,0,0,0,0
99,14308,14309,"",AL-00057,COLUMBIA,36319,HOUSTON,AL,39042,35042,4000,0,0,0,0
100,14308,14309,"",AL-00057,DOTHAN,36301,HOUSTON,AL,108563,108563,0,0,0,0,0
101,14308,14309,"",AL-00057,DOTHAN,36303,HOUSTON,AL,6256,1456,4800,0,0,0,0
102,14308,14309,"",AL-00057,MIDLAND CITY,36350,DALE,AL,4420,4420,0,0,0,0,0
103,14328,14329,"",NE-00064,DESHLER,68340,THAYER,NE,208262,145904,62358,12000,0,12000,0
104,14328,14329,"",NE-00064,HEBRON,68370,THAYER,NE,22268,2240,20028,14400,2300,12100,0
105,14328,14329,"",NE-00064,LINCOLN,68508,LANCASTER,NE,23913,23913,0,24000,24000,0,0
106,14330,14331,4222,OK-00092,ADA,74820,PONTOTOC,OK,454826,423138,31688,201000,177300,23600,100
107,14330,14331,4222,OK-00092,ADAIR,74330,MAYES,OK,46166,40621,5545,50600,40700,5500,4400
108,14330,14331,4222,OK-00092,ALLEN,74825,PONTOTOC,OK,47081,45136,1945,47100,45200,1900,0
109,14330,14331,4222,OK-00092,ANTLERS,74523,PUSHMATAHA,OK,92353,91283,1070,92400,91300,1100,0
110,14330,14331,4222,OK-00092,ARDMORE,73401,CARTER,OK,139545,136210,3335,450000,58200,0,391800
111,14330,14331,4222,OK-00092,ATOKA,74525,ATOKA,OK,9904,9904,0,0,0,0,0
112,14330,14331,4222,OK-00092,BENNINGTON,74723,BRYAN,OK,20136,18661,1475,55200,18700,1500,35000
113,14330,14331,4222,OK-00092,BLANCHARD,73010,GRADY,OK,143787,125178,18609,144300,88600,7900,47800
114,14330,14331,4222,OK-00092,BLANCHARD,73010,MCCLAIN,OK,94000,94000,0,0,0,0,0
115,14330,14331,4222,OK-00092,BOKCHITO,74726,BRYAN,OK,65765,33765,32000,0,0,0,0
116,14330,14331,4222,OK-00092,BROKEN BOW,74728,MCCURTAIN,OK,69275,69275,0,35200,15300,0,19900
117,14330,14331,4222,OK-00092,BURNEYVILLE,73430,LOVE,OK,1280184,886706,393478,0,0,0,0
118,14330,14331,4222,OK-00092,CACHE,73527,COMANCHE,OK,44511,8383,36128,0,0,0,0
119,14330,14331,4222,OK-00092,CANEY,74533,ATOKA,OK,110554,43146,67408,76000,43200,27100,5700
120,14330,14331,4222,OK-00092,CHICKASHA,73018,GRADY,OK,32154,31154,1000,7300,7300,0,0
121,14330,14331,4222,OK-00092,COWETA,74429,WAGONER,OK,36412,31212,5200,24700,24700,0,0
122,14330,14331,4222,OK-00092,CROMWELL,74837,SEMINOLE,OK,32482,32482,0,0,0,0,0
123,14330,14331,4222,OK-00092,DAVIS,73030,MURRAY,OK,4700,4700,0,0,0,0,0
124,14330,14331,4222,OK-00092,DURANT,74701,BRYAN,OK,76265,76265,0,68300,62300,0,6000
125,14330,14331,4222,OK-00092,EDMOND,73003,OKLAHOMA,OK,62776,61896,880,62800,61900,900,0
126,14330,14331,4222,OK-00092,EUFAULA,74432,MCINTOSH,OK,37371,37371,0,0,0,0,0
127,14330,14331,4222,OK-00092,FLETCHER,73541,COMANCHE,OK,183775,183775,0,0,0,0,0
128,14330,14331,4222,OK-00092,GUTHRIE,73044,LOGAN,OK,91159,91159,0,0,0,0,0
129,14330,14331,4222,OK-00092,HENDRIX,74741,BRYAN,OK,192202,192202,0,0,0,0,0
130,14330,14331,4222,OK-00092,HOLDENVILLE,74848,HUGHES,OK,200134,163060,37074,0,0,0,0
131,14330,14331,4222,OK-00092,HONOBIA,74549,PUSHMATAHA,OK,34503,30503,4000,0,0,0,0
132,14330,14331,4222,OK-00092,IDABEL,74745,MCCURTAIN,OK,23762,16638,7124,0,0,0,0
133,14330,14331,4222,OK-00092,KINGSTON,73439,MARSHALL,OK,570370,510714,59656,114100,0,0,114100
134,14330,14331,4222,OK-00092,LAWTON,73501,COMANCHE,OK,192944,64889,128055,0,0,0,0
135,14330,14331,4222,OK-00092,LAWTON,73505,COMANCHE,OK,60846,56856,3990,61400,56700,0,4700
136,14330,14331,4222,OK-00092,LAWTON,73507,COMANCHE,OK,173752,173752,0,13700,13700,0,0
137,14330,14331,4222,OK-00092,LEXINGTON,73051,CLEVELAND,OK,147132,147132,0,147300,147300,0,0
138,14330,14331,4222,OK-00092,MADILL,73446,MARSHALL,OK,2183079,2183079,0,0,0,0,0
139,14330,14331,4222,OK-00092,MAUD,74854,SEMINOLE,OK,8244,8244,0,0,0,0,0
140,14330,14331,4222,OK-00092,MCALESTER,74501,PITTSBURG,OK,56648,56648,0,50000,50000,0,0
141,14330,14331,4222,OK-00092,MOORE,73160,CLEVELAND,OK,29608,22808,6800,191700,22900,6800,162000
142,14330,14331,4222,OK-00092,MORRIS,74445,OKMULGEE,OK,27059,26109,950,25000,25000,0,0
143,14330,14331,4222,OK-00092,MOUNTAIN PARK,73559,KIOWA,OK,37024,37024,0,37100,37100,0,0
144,14330,14331,4222,OK-00092,NEWALLA,74857,CLEVELAND,OK,1335,135,1200,0,0,0,0
145,14330,14331,4222,OK-00092,NOBLE,73068,CLEVELAND,OK,113053,54618,58435,155900,49700,48300,57900
146,14330,14331,4222,OK-00092,NORMAN,73026,CLEVELAND,OK,101620,101620,0,0,0,0,0
147,14330,14331,4222,OK-00092,NORMAN,73071,CLEVELAND,OK,72485,72485,0,69000,68000,0,1000
148,14330,14331,4222,OK-00092,NORMAN,73072,CLEVELAND,OK,72922,51087,21835,22800,0,4400,18400
149,14330,14331,4222,OK-00092,OKEMAH,74859,OKFUSKEE,OK,4348,4348,0,0,0,0,0
150,14330,14331,4222,OK-00092,OKLAHOMA CITY,73165,CLEVELAND,OK,14784,14784,0,0,0,0,0
151,14330,14331,4222,OK-00092,OKLAHOMA CITY,73105,OKLAHOMA,OK,14954,0,14954,0,0,0,0
152,14330,14331,4222,OK-00092,OKLAHOMA CITY,73109,OKLAHOMA,OK,81767,81767,0,0,0,0,0
153,14330,14331,4222,OK-00092,OKLAHOMA CITY,73110,OKLAHOMA,OK,33158,0,33158,0,0,0,0
154,14330,14331,4222,OK-00092,OKLAHOMA CITY,73117,OKLAHOMA,OK,18255,13464,4791,0,0,0,0
155,14330,14331,4222,OK-00092,OKLAHOMA CITY,73118,OKLAHOMA,OK,118064,73384,44680,0,0,0,0
156,14330,14331,4222,OK-00092,OKLAHOMA CITY,73119,OKLAHOMA,OK,28940,28940,0,25000,25000,0,0
157,14330,14331,4222,OK-00092,OKLAHOMA CITY,73129,OKLAHOMA,OK,4349300,3912228,437072,38100,36100,2000,0
158,14330,14331,4222,OK-00092,OKLAHOMA CITY,73132,OKLAHOMA,OK,37996,37996,0,39400,38000,0,1400
159,14330,14331,4222,OK-00092,OKLAHOMA CITY,73141,OKLAHOMA,OK,4148,4148,0,4200,4200,0,0
160,14330,14331,4222,OK-00092,OKLAHOMA CITY,73149,OKLAHOMA,OK,12664,12664,0,0,0,0,0
161,14330,14331,4222,OK-00092,OKLAHOMA CITY,73150,OKLAHOMA,OK,32618,32618,0,25000,25000,0,0
162,14330,14331,4222,OK-00092,OKLAHOMA CITY,73162,OKLAHOMA,OK,0,0,0,25000,0,0,25000
163,14330,14331,4222,OK-00092,OKMULGEE,74447,OKMULGEE,OK,85720,65150,20570,0,0,0,0
164,14330,14331,4222,OK-00092,OWASSO,74055,TULSA,OK,9000,0,9000,21000,0,9000,12000
165,14330,14331,4222,OK-00092,PURCELL,73080,MCCLAIN,OK,19877,677,19200,0,0,0,0
166,14330,14331,4222,OK-00092,SAYRE,73662,BECKHAM,OK,50638,50638,0,50700,50700,0,0
167,14330,14331,4222,OK-00092,SEMINOLE,74868,SEMINOLE,OK,80161,80161,0,165400,0,0,165400
168,14330,14331,4222,OK-00092,SHAWNEE,74801,POTTAWATOMIE,OK,77565,77565,0,0,0,0,0
169,14330,14331,4222,OK-00092,SHAWNEE,74804,POTTAWATOMIE,OK,150443,150443,0,0,0,0,0
170,14330,14331,4222,OK-00092,SNYDER,73566,KIOWA,OK,5211,2406,2805,0,0,0,0
171,14330,14331,4222,OK-00092,STRATFORD,74872,GARVIN,OK,118304,115704,2600,117600,115800,1800,0
172,14330,14331,4222,OK-00092,TATUMS,73487,CARTER,OK,11854,11854,0,0,0,0,0
173,14330,14331,4222,OK-00092,TISHOMINGO,73460,JOHNSTON,OK,254252,232165,22087,251300,205600,15400,30300
174,14330,14331,4222,OK-00092,TUTTLE,73089,GRADY,OK,46084,46084,0,46100,46100,0,0
175,14330,14331,4222,OK-00092,WAGONER,74467,WAGONER,OK,124788,124788,0,0,0,0,0
176,14330,14331,4222,OK-00092,WASHINGTON,73093,MCCLAIN,OK,70889,70889,0,0,0,0,0
177,14330,14331,4222,OK-00092,WAURIKA,73573,JEFFERSON,OK,26898,13901,12997,17100,2900,9900,4300
178,14330,14331,4222,OK-00092,WYNNEWOOD,73098,GARVIN,OK,13000,0,13000,13000,0,13000,0
179,14330,14331,4222,OK-00092,YUKON,73099,CANADIAN,OK,781755,781755,0,0,0,0,0
180,14334,14335,4223,TX-00447,AGUA DULCE,78330,NUECES,TX,13719,10339,3380,0,0,0,0
181,14334,14335,4223,TX-00447,ALAMO,78516,HIDALGO,TX,322941,320641,2300,279600,277300,2300,0
182,14334,14335,4223,TX-00447,ALICE,78332,JIM WELLS,TX,158450,153950,4500,83900,77600,4500,1800
183,14334,14335,4223,TX-00447,ALVARADO,76009,JOHNSON,TX,199832,172008,27824,185600,154100,27800,3700
184,14334,14335,4223,TX-00447,ANGLETON,77515,BRAZORIA,TX,9182,9182,0,0,0,0,0
185,14334,14335,4223,TX-00447,AUBREY,76227,DENTON,TX,4056,1056,3000,0,0,0,0
186,14334,14335,4223,TX-00447,AUSTIN,78703,TRAVIS,TX,71788,61438,10350,179600,21500,10000,148100
187,14334,14335,4223,TX-00447,AUSTIN,78723,TRAVIS,TX,37150,37150,0,0,0,0,0
188,14334,14335,4223,TX-00447,AUSTIN,78724,TRAVIS,TX,310695,73704,236991,418300,73800,234900,109600
189,14334,14335,4223,TX-00447,AUSTIN,78747,TRAVIS,TX,43665,43665,0,44900,43700,0,1200
190,14334,14335,4223,TX-00447,AUSTIN,78752,TRAVIS,TX,1511,0,1511,1600,0,1600,0
191,14334,14335,4223,TX-00447,AUSTIN,78756,TRAVIS,TX,22500,0,22500,22500,0,22500,0
192,14334,14335,4223,TX-00447,BASTROP,78602,BASTROP,TX,85889,25659,60230,39200,6900,24100,8200
193,14334,14335,4223,TX-00447,BAYTOWN,77523,CHAMBERS,TX,37722,0,37722,0,0,0,0
194,14334,14335,4223,TX-00447,BELLAIRE,77401,HARRIS,TX,88903,18373,70530,79300,8300,41000,30000
195,14334,14335,4223,TX-00447,BEN WHEELER,75754,VAN ZANDT,TX,69512,58812,10700,0,0,0,0
196,14334,14335,4223,TX-00447,BISHOP,78343,NUECES,TX,10163,10163,0,10200,10200,0,0
197,14334,14335,4223,TX-00447,BLANCO,78606,BLANCO,TX,271664,209364,62300,52500,12200,30100,10200
198,14334,14335,4223,TX-00447,BONHAM,75418,FANNIN,TX,12981,2431,10550,0,0,0,0
199,14334,14335,4223,TX-00447,BOWIE,76230,MONTAGUE,TX,45776,45775,1,45800,45800,0,0
200,14334,14335,4223,TX-00447,BRIDGEPORT,76426,WISE,TX,210482,24698,185784,0,0,0,0
201,14334,14335,4223,TX-00447,BURKBURNETT,76354,WICHITA,TX,9497,9497,0,9500,9500,0,0
202,14334,14335,4223,TX-00447,CARROLLTON,75006,DALLAS,TX,3501,2101,1400,0,0,0,0
203,14334,14335,4223,TX-00447,CEDAR CREEK,78612,BASTROP,TX,19428,8786,10642,0,0,0,0
204,14334,14335,4223,TX-00447,CHANDLER,75758,HENDERSON,TX,44928,44928,0,0,0,0,0
205,14334,14335,4223,TX-00447,CLEBURNE,76033,JOHNSON,TX,57063,57063,0,57100,57100,0,0
206,14334,14335,4223,TX-00447,CLEVELAND,77327,LIBERTY,TX,9530,9530,0,0,0,0,0
207,14334,14335,4223,TX-00447,CONROE,77385,MONTGOMERY,TX,24908,24908,0,0,0,0,0
208,14334,14335,4223,TX-00447,CORPUS CHRISTI,78401,NUECES,TX,175713,79332,96381,170500,73900,93000,3600
209,14334,14335,4223,TX-00447,CORPUS CHRISTI,78404,NUECES,TX,53201,53201,0,34400,34400,0,0
210,14334,14335,4223,TX-00447,CORPUS CHRISTI,78405,NUECES,TX,29186,27246,1940,14100,14100,0,0
211,14334,14335,4223,TX-00447,CORPUS CHRISTI,78408,NUECES,TX,30269,30269,0,0,0,0,0
212,14334,14335,4223,TX-00447,CORPUS CHRISTI,78410,NUECES,TX,25475,0,25475,0,0,0,0
213,14334,14335,4223,TX-00447,CORPUS CHRISTI,78411,NUECES,TX,30026,30026,0,30100,30100,0,0
214,14334,14335,4223,TX-00447,CORPUS CHRISTI,78413,NUECES,TX,5103,5103,0,5100,5100,0,0
215,14334,14335,4223,TX-00447,CORPUS CHRISTI,78414,NUECES,TX,91811,86627,5184,113800,86700,5200,21900
216,14334,14335,4223,TX-00447,CORPUS CHRISTI,78415,NUECES,TX,32968,32968,0,33000,33000,0,0
217,14334,14335,4223,TX-00447,CORPUS CHRISTI,78416,NUECES,TX,4514,4514,0,0,0,0,0
218,14334,14335,4223,TX-00447,CORSICANA,75109,NAVARRO,TX,447678,433425,14253,0,0,0,0
219,14334,14335,4223,TX-00447,CORSICANA,75110,NAVARRO,TX,157265,102554,54711,118400,20700,53100,44600
220,14334,14335,4223,TX-00447,CROSBY,77532,HARRIS,TX,455948,42724,413224,0,0,0,0
221,14334,14335,4223,TX-00447,DALLAS,75211,DALLAS,TX,8598,8598,0,8600,8600,0,0
222,14334,14335,4223,TX-00447,DALLAS,75212,DALLAS,TX,38035,20602,17433,0,0,0,0
223,14334,14335,4223,TX-00447,DALLAS,75220,DALLAS,TX,752635,37690,714945,0,0,0,0
224,14334,14335,4223,TX-00447,DALLAS,75226,DALLAS,TX,66264,66264,0,66300,66300,0,0
225,14334,14335,4223,TX-00447,DAYTON,77535,LIBERTY,TX,6702,5702,1000,0,0,0,0
226,14334,14335,4223,TX-00447,DEER PARK,77536,HARRIS,TX,12165,12165,0,12200,12200,0,0
227,14334,14335,4223,TX-00447,DENISON,75020,GRAYSON,TX,160765,117839,42926,121900,86400,35500,0
228,14334,14335,4223,TX-00447,DIANA,75640,UPSHUR,TX,0,0,0,36700,0,0,36700
229,14334,14335,4223,TX-00447,DONNA,78537,HIDALGO,TX,25913,23753,2160,0,0,0,0
230,14334,14335,4223,TX-00447,DUBLIN,76446,ERATH,TX,57168,57168,0,0,0,0,0
231,14334,14335,4223,TX-00447,EASTLAND,76448,EASTLAND,TX,40095,40095,0,0,0,0,0
232,14334,14335,4223,TX-00447,EDINBURG,78539,HIDALGO,TX,355005,330005,25000,135200,135200,0,0
233,14334,14335,4223,TX-00447,EDINBURG,78540,HIDALGO,TX,58212,58212,0,0,0,0,0
234,14334,14335,4223,TX-00447,EDINBURG,78541,HIDALGO,TX,30906,30906,0,0,0,0,0
235,14334,14335,4223,TX-00447,EDINBURG,78542,HIDALGO,TX,177426,145234,32192,43800,30200,3500,10100
236,14334,14335,4223,TX-00447,ELSA,78543,HIDALGO,TX,809755,780060,29695,0,0,0,0
237,14334,14335,4223,TX-00447,ENNIS,75119,ELLIS,TX,285536,270616,14920,129900,83800,14900,31200
238,14334,14335,4223,TX-00447,FLOWER MOUND,75022,DENTON,TX,27702,27702,0,0,0,0,0
239,14334,14335,4223,TX-00447,FRISCO,75034,DENTON,TX,189628,178323,11305,0,0,0,0
240,14334,14335,4223,TX-00447,GAINESVILLE,76240,COOKE,TX,573791,573791,0,35000,35000,0,0
241,14334,14335,4223,TX-00447,GARLAND,75042,DALLAS,TX,35135,34035,1100,0,0,0,0
242,14334,14335,4223,TX-00447,GARLAND,75044,DALLAS,TX,22364,22364,0,24600,22400,0,2200
243,14334,14335,4223,TX-00447,GORDONVILLE,76245,GRAYSON,TX,1165989,1140104,25885,371600,252500,19100,100000
244,14334,14335,4223,TX-00447,GRANBURY,76048,HOOD,TX,241403,240903,500,22000,22000,0,0
245,14334,14335,4223,TX-00447,HENDERSON,75652,RUSK,TX,66767,66017,750,66900,66100,800,0
246,14334,14335,4223,TX-00447,HOUSTON,77083,FORT BEND,TX,2964,2464,500,0,0,0,0
