_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
54,11469,11470,1800,IL-00019,CHICAGO,60620,COOK,IL,553169,544534,8635,40900,40600,300,0
55,11469,11470,1800,IL-00019,CHICAGO,60621,COOK,IL,51006,46806,4200,8200,8200,0,0
56,11469,11470,1800,IL-00019,CHICAGO,60623,COOK,IL,37531,34231,3300,18800,15500,3300,0
57,11469,11470,1800,IL-00019,CHICAGO,60624,COOK,IL,61132,55052,6080,33600,30300,3300,0
58,11469,11470,1800,IL-00019,CHICAGO,60625,COOK,IL,2010244,1978202,32042,24600,23500,1100,0
59,11469,11470,1800,IL-00019,CHICAGO,60626,COOK,IL,71085,68835,2250,0,0,0,0
60,11469,11470,1800,IL-00019,CHICAGO,60628,COOK,IL,118695,95420,23275,80600,69900,10500,200
61,11469,11470,1800,IL-00019,CHICAGO,60636,COOK,IL,76715,74215,2500,58100,53700,2500,1900
62,11469,11470,1800,IL-00019,CHICAGO,60639,COOK,IL,28444,20144,8300,0,0,0,0
63,11469,11470,1800,IL-00019,CHICAGO,60643,COOK,IL,39858,39858,0,39900,39900,0,0
64,11469,11470,1800,IL-00019,CHICAGO,60644,COOK,IL,115393,95163,20230,5000,3700,0,1300
65,11469,11470,1800,IL-00019,CHICAGO,60649,COOK,IL,54773,33252,21521,0,0,0,0
66,11469,11470,1800,IL-00019,CHICAGO,60651,COOK,IL,42865,35612,7253,45800,35700,7300,2800
67,11469,11470,1800,IL-00019,CHICAGO,60652,COOK,IL,10373,6693,3680,0,0,0,0
68,11469,11470,1800,IL-00019,CHICAGO,60653,COOK,IL,130058,104533,25525,55900,52400,3500,0
69,11469,11470,1800,IL-00019,CHICAGO,60827,COOK,IL,3416,3416,0,3500,3500,0,0
70,11469,11470,1800,IL-00019,CHICAGO HEIGHTS,60411,COOK,IL,95688,92913,2775,0,0,0,0
71,11469,11470,1800,IL-00019,COUNTRY CLUB HILLS,60478,COOK,IL,11536,11536,0,0,0,0,0
72,11469,11470,1800,IL-00019,CRETE,60417,WILL,IL,3741,3741,0,0,0,0,0
73,11469,11470,1800,IL-00019,DEKALB,60115,DEKALB,IL,5266,0,5266,0,0,0,0
74,11469,11470,1800,IL-00019,DES PLAINES,60016,COOK,IL,1666949,1169731,497218,941500,609700,234600,97200
75,11469,11470,1800,IL-00019,DES PLAINES,60018,COOK,IL,95889,49046,46843,125100,12000,30200,82900
76,11469,11470,1800,IL-00019,DIXMOOR,60426,COOK,IL,13204,13204,0,0,0,0,0
77,11469,11470,1800,IL-00019,DOLTON,60419,COOK,IL,161604,117136,44468,14000,14000,0,0
78,11469,11470,1800,IL-00019,EARLVILLE,60518,LA SALLE,IL,74221,68626,5595,0,0,0,0
79,11469,11470,1800,IL-00019,FORD HEIGHTS,60411,COOK,IL,39481,39481,0,13800,12600,0,1200
80,11469,11470,1800,IL-00019,GLENVIEW,60025,COOK,IL,66094,21828,44266,51400,0,44200,7200
81,11469,11470,1800,IL-00019,GLENWOOD,60425,COOK,IL,3475,0,3475,0,0,0,0
82,11469,11470,1800,IL-00019,GOLF,60029,COOK,IL,213070,203614,9456,0,0,0,0
83,11469,11470,1800,IL-00019,HANOVER PARK,60133,COOK,IL,6820,0,6820,0,0,0,0
84,11469,11470,1800,IL-00019,HARVEY,60426,COOK,IL,153533,148933,4600,22700,21200,0,1500
85,11469,11470,1800,IL-00019,HAZEL CREST,60429,COOK,IL,24056,19788,4268,16400,16400,0,0
86,11469,11470,1800,IL-00019,HAZELCREST,60429,COOK,IL,14621,14621,0,14000,14000,0,0
87,11469,11470,1800,IL-00019,ITASCA,60143,DUPAGE,IL,34085,6368,27717,60900,6400,19200,35300
88,11469,11470,1800,IL-00019,JOLIET,60433,WILL,IL,37309,35509,1800,31300,31300,0,0
89,11469,11470,1800,IL-00019,LANSING,60438,COOK,IL,57612,57612,0,16800,14000,0,2800
90,11469,11470,1800,IL-00019,LYNWOOD,60411,COOK,IL,8540,0,8540,0,0,0,0
91,11469,11470,1800,IL-00019,LYONS,60534,COOK,IL,277827,260627,17200,0,0,0,0
92,11469,11470,1800,IL-00019,MARKHAM,60428,COOK,IL,43764,39834,3930,4000,0,2500,1500
93,11469,11470,1800,IL-00019,NAPERVILLE,60563,DUPAGE,IL,36121,33131,2990,35400,32400,3000,0
94,11469,11470,1800,IL-00019,OAK FOREST,60452,COOK,IL,325,0,325,0,0,0,0
95,11469,11470,1800,IL-00019,OTTAWA,61350,LA SALLE,IL,50478,39628,10850,19000,6500,7500,5000
96,11469,11470,1800,IL-00019,PALOS HILLS,60465,COOK,IL,252733,248333,4400,0,0,0,0
97,11469,11470,1800,IL-00019,PARK FOREST,60466,COOK,IL,4402,0,4402,0,0,0,0
98,11469,11470,1800,IL-00019,PARK RIDGE,60068,COOK,IL,5013,363,4650,0,0,0,0
99,11469,11470,1800,IL-00019,PEORIA,61604,PEORIA,IL,50687,50687,0,54200,50700,0,3500
100,11469,11470,1800,IL-00019,PEORIA,61606,PEORIA,IL,59636,58836,800,0,0,0,0
101,11469,11470,1800,IL-00019,PEORIA,61614,PEORIA,IL,550246,517206,33040,474600,441600,33000,0
102,11469,11470,1800,IL-00019,PERU,61354,LA SALLE,IL,297671,196050,101621,0,0,0,0
103,11469,11470,1800,IL-00019,PHOENIX,60426,COOK,IL,84356,52072,32284,54000,27100,26900,0
104,11469,11470,1800,IL-00019,POSEN,60469,COOK,IL,29796,29796,0,29800,29800,0,0
105,11469,11470,1800,IL-00019,PROSPECT HEIGHTS,60070,COOK,IL,46802,45302,1500,0,0,0,0
106,11469,11470,1800,IL-00019,RIVER GROVE,60171,COOK,IL,91340,87340,4000,91400,87400,4000,0
107,11469,11470,1800,IL-00019,RIVERDALE,60652,COOK,IL,20189,20189,0,0,0,0,0
108,11469,11470,1800,IL-00019,RIVERDALE,60827,COOK,IL,68829,67829,1000,28200,26800,0,1400
109,11469,11470,1800,IL-00019,RIVERSIDE,60546,COOK,IL,7255,155,7100,0,0,0,0
110,11469,11470,1800,IL-00019,ROBBINS,60472,COOK,IL,68957,67357,1600,0,0,0,0
111,11469,11470,1800,IL-00019,ROLLING MEADOWS,60008,COOK,IL,814943,734493,80450,0,0,0,0
112,11469,11470,1800,IL-00019,SAINT CHARLES,60174,KANE,IL,292448,118841,173607,292500,118900,173600,0
113,11469,11470,1800,IL-00019,SENECA,61360,LA SALLE,IL,721640,600535,121105,0,0,0,0
114,11469,11470,1800,IL-00019,SHERIDAN,60551,LA SALLE,IL,15827,2541,13286,0,0,0,0
115,11469,11470,1800,IL-00019,SKOKIE,60076,COOK,IL,28060,28060,0,0,0,0,0
116,11469,11470,1800,IL-00019,SKOKIE,60077,COOK,IL,6808,6208,600,0,0,0,0
117,11469,11470,1800,IL-00019,SOUTH HOLLAND,60473,COOK,IL,22043,14768,7275,14800,14800,0,0
118,11469,11470,1800,IL-00019,STEGER,60475,COOK,IL,62454,62454,0,0,0,0,0
119,11469,11470,1800,IL-00019,UTICA,61373,LA SALLE,IL,244150,230049,14101,409200,182700,5300,42100
120,11469,11470,1800,IL-00019,WHEATON,60187,DUPAGE,IL,24457,22457,2000,17300,12500,2000,2800
121,11469,11470,1800,IL-00019,WHEELING,60090,COOK,IL,14576,13576,1000,0,0,0,0
122,11469,11470,1800,IL-00019,WILLOWBROOK,60527,DUPAGE,IL,433148,383048,50100,0,0,0,0
123,11469,11470,1800,IL-00019,WOOD DALE,60191,DUPAGE,IL,76850,74675,2175,0,0,0,0
124,11490,11491,,CA-00126,ARLETA,91331,LOS ANGELES,CA,73200,0,73200,0,0,0,0
125,11490,11491,,CA-00126,GRANADA HILLS,91344,LOS ANGELES,CA,68437,52406,16031,67200,51200,16000,0
126,11490,11491,,CA-00126,SAN FERNANDO,91340,LOS ANGELES,CA,30000,0,30000,0,0,0,0
127,11490,11491,,CA-00126,SN FERNANDO,91342,LOS ANGELES,CA,61610,0,61610,0,0,0,0
128,11490,11491,,CA-00126,SYLMAR,91342,LOS ANGELES,CA,74180,69714,4466,78300,69800,4500,4000
129,11503,11504,,TX-00305,IOWA PARK,76367,WICHITA,TX,84422,84422,0,84800,84500,0,300
130,11503,11504,,TX-00305,ROMA,78584,STARR,TX,122582,96042,26540,58100,42100,10500,5500
131,11503,11504,,TX-00305,WICHITA FALLS,76305,WICHITA,TX,28604,13271,15333,31200,13300,15400,2500
132,11505,11506,,CA-00093,BIG SUR,93920,MONTEREY,CA,252889,248389,4500,108200,0,0,108200
133,11505,11506,,CA-00093,CONCOW,95965,BUTTE,CA,104021,92326,11695,0,0,0,0
134,11505,11506,,CA-00093,OROVILLE,95965,BUTTE,CA,138522,138522,0,125600,125600,0,0
135,11505,11506,,CA-00093,WATSONVILLE,95076,SANTA CRUZ,CA,573823,555323,18500,244700,226200,18500,0
136,11517,11518,,VI-00001,CHRISTANSTEAD,823,SAINT CROIX,VI,83161,3161,80000,0,0,0,0
137,11517,11518,,VI-00001,CHRISTIANSTED,820,SAINT CROIX,VI,1243153,511326,731827,1141900,409600,617600,114700
138,11517,11518,,VI-00001,CHRISTIANSTED,821,SAINT CROIX,VI,264944,245836,19108,48000,42200,5800,0
139,11517,11518,,VI-00001,CHRISTIANSTED,822,SAINT CROIX,VI,68451,68451,0,29300,29300,0,0
140,11517,11518,,VI-00001,CHRISTIANSTED,823,SAINT CROIX,VI,103237,87437,15800,0,0,0,0
141,11517,11518,,VI-00001,CHRISTIANSTED,824,SAINT CROIX,VI,595472,549522,45950,0,0,0,0
142,11517,11518,,VI-00001,CHRISTIANSTED,851,SAINT CROIX,VI,94283,80983,13300,80700,52100,7000,21600
143,11517,11518,,VI-00001,C'STED,820,SAINT CROIX,VI,66658,21358,45300,0,0,0,0
144,11517,11518,,VI-00001,"C'STED, ST.CROIX",820,SAINT CROIX,VI,85000,0,85000,0,0,0,0
145,11517,11518,,VI-00001,FREDERIKSTED,840,SAINT CROIX,VI,125986,107586,18400,5000,5000,0,0
146,11517,11518,,VI-00001,FREDERIKSTED,841,SAINT CROIX,VI,84437,84437,0,17800,16700,0,1100
147,11517,11518,,VI-00001,KINGSHILL,850,SAINT CROIX,VI,6000,0,6000,11000,0,6000,5000
148,11517,11518,,VI-00001,KINGSHILL,851,SAINT CROIX,VI,24462,24462,0,0,0,0,0
149,11517,11518,,VI-00001,ST CROIX,820,SAINT CROIX,VI,321545,232845,88700,421600,232900,88700,100000
150,11517,11518,,VI-00001,ST CROIX,823,SAINT CROIX,VI,25513,25113,400,0,0,0,0
151,11525,11526,1809,MO-00033,BRENTWOOD,63144,SAINT LOUIS,MO,1712491,148581,1563910,736800,58000,475300,203500
152,11525,11526,1809,MO-00033,CHESTERFIELD,63017,SAINT LOUIS,MO,371474,47415,324059,236300,47500,138800,50000
153,11525,11526,1809,MO-00033,EUREKA,63025,SAINT LOUIS,MO,36845,13296,23549,0,0,0,0
154,11525,11526,1809,MO-00033,FERGUSON,63135,SAINT LOUIS,MO,48305,48305,0,8000,8000,0,0
155,11525,11526,1809,MO-00033,FLORISSANT,63031,SAINT LOUIS,MO,268374,241670,26704,49900,36400,9100,4400
156,11525,11526,1809,MO-00033,HAZELWOOD,63042,SAINT LOUIS,MO,29739,0,29739,0,0,0,0
157,11525,11526,1809,MO-00033,Jefferson city,65109,COLE,MO,0,0,0,413000,0,0,413000
158,11525,11526,1809,MO-00033,JENNINGS,63136,SAINT LOUIS,MO,26103,26103,0,26200,26200,0,0
159,11525,11526,1809,MO-00033,LADUE,64124,SAINT LOUIS,MO,6728,0,6728,0,0,0,0
160,11525,11526,1809,MO-00033,REEDS SPRING,65737,STONE,MO,53577,42422,11155,91600,42500,11100,38000
161,11525,11526,1809,MO-00033,ROCK HILL,63144,SAINT LOUIS,MO,670718,275397,395321,216500,3400,140100,73000
162,11525,11526,1809,MO-00033,SAINT ANN,63074,SAINT LOUIS,MO,28598,7521,21077,0,0,0,0
163,11525,11526,1809,MO-00033,SAINT LOUIS,63133,SAINT LOUIS,MO,105896,53167,52729,0,0,0,0
164,11525,11526,1809,MO-00033,SAINT LOUIS,63135,SAINT LOUIS,MO,503155,19917,483238,653400,1000,483100,169300
165,11525,11526,1809,MO-00033,SAINT LOUIS,63136,SAINT LOUIS,MO,27318,22613,4705,0,0,0,0
166,11525,11526,1809,MO-00033,SAINT LOUIS,63141,SAINT LOUIS,MO,43999,20086,23913,0,0,0,0
167,11525,11526,1809,MO-00033,SAINT LOUIS,63144,SAINT LOUIS,MO,4120320,713336,3406984,1964200,61300,1851000,51900
168,11525,11526,1809,MO-00033,SAINT LOUIS,63120,SAINT LOUIS CITY,MO,2571,1296,1275,0,0,0,0
169,11525,11526,1809,MO-00033,SAINT LOUIS,63147,SAINT LOUIS CITY,MO,3652,2927,725,0,0,0,0
170,11525,11526,1809,MO-00033,SILEX,63377,LINCOLN,MO,163411,161611,1800,116800,70900,1800,1100
171,11525,11526,1809,MO-00033,ST ANN,63074,SAINT LOUIS,MO,101494,95094,6400,0,0,0,0
172,11525,11526,1809,MO-00033,ST LOUIS,63144,SAINT LOUIS,MO,924389,131411,792978,210900,0,14300,196600
173,11525,11526,1809,MO-00033,ST LOUIS,63147,SAINT LOUIS,MO,157668,157668,0,155300,155300,0,0
174,11525,11526,1809,MO-00033,ST. LOUIS,63135,SAINT LOUIS,MO,14775,14775,0,15400,14800,0,600
175,11525,11526,1809,MO-00033,ST. LOUIS,63136,SAINT LOUIS,MO,9285,8285,1000,9300,8300,1000,0
176,11525,11526,1809,MO-00033,ST. LOUIS,63144,SAINT LOUIS,MO,25722,0,25722,41700,0,25800,15900
177,11525,11526,1809,MO-00033,St. Louis,63123,SAINT LOUIS,MO,0,0,0,141000,0,0,141000
178,11525,11526,1809,MO-00033,UNIVERSITY CITY,63130,SAINT LOUIS,MO,54648,51598,3050,25000,22000,3000,0
179,11527,11528,,MI-00014,KALAMAZOO,49001,KALAMAZOO,MI,194606,116445,78161,96700,0,67700,29000
180,11527,11528,,MI-00014,KALAMAZOO,49007,KALAMAZOO,MI,77506,77506,0,0,0,0,0
181,11527,11528,,MI-00014,KALAMAZOO,49009,KALAMAZOO,MI,22910,22910,0,0,0,0,0
182,11541,11542,1810,CA-00132,Chatsworth,91311,LOS ANGELES,CA,268380,266980,1400,0,0,0,0
183,11541,11542,1810,CA-00132,LAKEVIEW TERRACE,91342,LOS ANGELES,CA,84952,0,84952,0,0,0,0
184,11541,11542,1810,CA-00132,MONTECITO,93108,SANTA BARBARA,CA,78453,71683,6770,82600,71700,5200,5700
185,11541,11542,1810,CA-00132,SANRA BARBARA,93108,SANTA BARBARA,CA,4900,0,4900,4900,0,4900,0
186,11541,11542,1810,CA-00132,SANTA BARBARA,93018,SANTA BARBARA,CA,55386,55386,0,5400,5400,0,0
187,11541,11542,1810,CA-00132,SANTA BARBARA,93103,SANTA BARBARA,CA,1235683,974906,260777,250500,157600,85200,7700
188,11541,11542,1810,CA-00132,SANTA BARBARA,93105,SANTA BARBARA,CA,518304,487324,30980,12300,0,12300,0
189,11541,11542,1810,CA-00132,SANTA BARBARA,93108,SANTA BARBARA,CA,2250514,1830773,419741,653300,568400,47300,37600
190,11541,11542,1810,CA-00132,SYLMAR,91342,LOS ANGELES,CA,8731919,8231014,500905,2263800,2039600,202300,21900
191,11541,11542,1810,CA-00132,Sylmar,91342,LOS ANGELES,CA,35455,34455,1000,0,0,0,0
192,11541,11542,1810,CA-00132,YORBA LINDA,92887,ORANGE,CA,87469,58484,28985,64900,47800,5900,11200
193,11596,11597,,TX-00326,SHERMAN,75092,GRAYSON,TX,147820,86520,61300,0,0,0,0
194,11612,11613,1814,HI-00015,HALEIWA,96712,HONOLULU,HI,137454,75914,61540,112900,5900,11900,95100
195,11612,11613,1814,HI-00015,Haleiwa,96712,HONOLULU,HI,580,580,0,0,0,0,0
196,11612,11613,1814,HI-00015,HAUULA,96717,HONOLULU,HI,33838,31563,2275,2300,0,2300,0
197,11612,11613,1814,HI-00015,KAPOLEI,96707,HONOLULU,HI,9607,9607,0,0,0,0,0
198,11612,11613,1814,HI-00015,LAIE,96762,HONOLULU,HI,52930,42441,10489,0,0,0,0
199,11612,11613,1814,HI-00015,MAKAHA,96702,HONOLULU,HI,13504,1207,12297,0,0,0,0
200,11612,11613,1814,HI-00015,MILILANI,96789,HONOLULU,HI,98868,97268,1600,24200,24200,0,0
201,11612,11613,1814,HI-00015,PEARL CITY,96782,HONOLULU,HI,14850,14850,0,0,0,0,0
202,11612,11613,1814,HI-00015,WAIANAE,96792,HONOLULU,HI,129006,98723,30283,15700,12100,1900,1700
203,11612,11613,1814,HI-00015,WAIPAHU,96797,HONOLULU,HI,31026,0,31026,0,0,0,0
204,11641,11642,1817,WA-00019,ARLINGTON,98223,SNOHOMISH,WA,93989,90639,3350,0,0,0,0
205,11641,11642,1817,WA-00019,AUBURN,98001,KING,WA,12005,12005,0,12100,12100,0,0
206,11641,11642,1817,WA-00019,BELLINGHAM,98225,WHATCOM,WA,45362,12361,33001,0,0,0,0
207,11641,11642,1817,WA-00019,BELLINGHAM,98229,WHATCOM,WA,15748,13948,1800,0,0,0,0
208,11641,11642,1817,WA-00019,BOW,98232,SKAGIT,WA,41789,40064,1725,9100,7400,1700,0
209,11641,11642,1817,WA-00019,BUCKLEY,98321,PIERCE,WA,6487,6487,0,0,0,0,0
210,11641,11642,1817,WA-00019,BUCODA,98530,THURSTON,WA,5420,5420,0,0,0,0,0
211,11641,11642,1817,WA-00019,CARNATION,98014,KING,WA,457641,423680,33961,80700,68100,4000,8600
212,11641,11642,1817,WA-00019,CASTLE ROCK,98611,COWLITZ,WA,118552,118552,0,18600,18600,0,0
213,11641,11642,1817,WA-00019,CHEHALIS,98532,LEWIS,WA,138778,138778,0,5000,0,0,5000
214,11641,11642,1817,WA-00019,CLE ELUM,98922,KITTITAS,WA,6121,1822,4299,0,0,0,0
215,11641,11642,1817,WA-00019,CONCRETE,98237,SKAGIT,WA,32371,32371,0,0,0,0,0
216,11641,11642,1817,WA-00019,DEMING,98244,WHATCOM,WA,287128,274680,12448,67000,65700,0,1300
217,11641,11642,1817,WA-00019,EATONVILLE,98328,PIERCE,WA,29628,27778,1850,0,0,0,0
218,11641,11642,1817,WA-00019,ELLENSBURG,98926,KITTITAS,WA,621251,11000,610251,0,0,0,0
219,11641,11642,1817,WA-00019,ELMA,98541,GRAYS HARBOR,WA,345714,114190,231524,0,0,0,0
220,11641,11642,1817,WA-00019,EVERSON,98247,WHATCOM,WA,29497,29497,0,0,0,0,0
221,11641,11642,1817,WA-00019,FALL CITY,98024,KING,WA,316319,300784,15535,104000,66300,1500,36200
222,11641,11642,1817,WA-00019,GIG HARBOR,98335,PIERCE,WA,24716,24716,0,0,0,0,0
223,11641,11642,1817,WA-00019,GLENOMA,98336,LEWIS,WA,7710,3460,4250,0,0,0,0
224,11641,11642,1817,WA-00019,ISSAQUAH,98027,KING,WA,234526,155336,79190,78000,50000,0,28000
225,11641,11642,1817,WA-00019,issaquah,98027,KING,WA,0,0,0,111700,0,0,111700
226,11641,11642,1817,WA-00019,KELSO,98626,COWLITZ,WA,40558,23658,16900,0,0,0,0
227,11641,11642,1817,WA-00019,LYMAN,98263,SKAGIT,WA,13552,13552,0,0,0,0,0
228,11641,11642,1817,WA-00019,MAPLE VALLEY,98038,KING,WA,60196,59096,1100,0,0,0,0
229,11641,11642,1817,WA-00019,Montesano,98563,GRAYS HARBOR,WA,0,0,0,257300,0,0,257300
230,11641,11642,1817,WA-00019,MOUNT VERNON,98274,SKAGIT,WA,264596,258596,6000,0,0,0,0
231,11641,11642,1817,WA-00019,NASELLE,98638,PACIFIC,WA,19040,14840,4200,0,0,0,0
232,11641,11642,1817,WA-00019,NORTH BEND,98045,KING,WA,13201,5401,7800,0,0,0,0
233,11641,11642,1817,WA-00019,OLYMPIA,98501,THURSTON,WA,0,0,0,69500,0,0,69500
234,11641,11642,1817,WA-00019,ONALASKA,98570,LEWIS,WA,5700,0,5700,5700,0,5700,0
235,11641,11642,1817,WA-00019,PACIFIC,98047,KING,WA,24939,22489,2450,0,0,0,0
236,11641,11642,1817,WA-00019,PACIFIC,98047,PIERCE,WA,18637,11149,7488,0,0,0,0
237,11641,11642,1817,WA-00019,PUYALLUP,98371,PIERCE,WA,28830,28480,350,28900,28500,400,0
238,11641,11642,1817,WA-00019,RANDLE,98377,LEWIS,WA,69900,68600,1300,77400,68600,1300,7500
239,11641,11642,1817,WA-00019,RICHLAND,99354,BENTON,WA,24214,16500,7714,0,0,0,0
240,11641,11642,1817,WA-00019,ROCKPORT,98283,SKAGIT,WA,163102,156887,6215,70000,70000,0,0
241,11641,11642,1817,WA-00019,RONALD,98940,KITTITAS,WA,2750,2750,0,0,0,0,0
242,11641,11642,1817,WA-00019,ROSBURG,98643,WAHKIAKUM,WA,18903,17903,1000,0,0,0,0
243,11641,11642,1817,WA-00019,SEDRO WOOLLEY,98284,SKAGIT,WA,18525,1540,16985,0,0,0,0
244,11641,11642,1817,WA-00019,SHELTON,98584,MASON,WA,8311,8311,0,8400,8400,0,0
245,11641,11642,1817,WA-00019,SNOHOMISH,98290,SNOHOMISH,WA,17109,6734,10375,5200,5200,0,0
246,11641,11642,1817,WA-00019,SNOQUALMIE,98065,KING,WA,426792,367967,58825,177200,120000,57200,0
247,11641,11642,1817,WA-00019,SOUTH PRAIRIE,98385,PIERCE,WA,13531,12811,720,11600,10900,700,0
